Mes;Animales vivos;Carnes y despojos comestibles;Pescados y crustáceos, moluscos e invertebrados acuáticos;Leche y productos lácteos, huevos, miel;Demás productos de origen animal;Plantas vivas y productos de la floricultura;Legumbres y hortalizas, plantas, raíces y tubérculos;Frutos comestibles, cortezas de agrios o melones;Café, té, yerba mate y especias;Cereales;Productos de molinería, malta, almidón y fécula;Semillas y frutos oleaginosos, forrajes;Gomas, resinas, y demás jugos y extractos vegetales;Materias trenzables y demás productos vegetales;Grasas y aceites animales o vegetales;Preparaciones de carne, pescado, crustáceos, moluscos;Azúcares y artículos confitería;Cacao y sus preparaciones;Preparaciones a base de cereal, harina, leche; pastelería;Preparaciones de legumbres u hortalizas, frutos, otras;Preparaciones alimenticias diversas;Bebidas, líquidos alcohólicos y vinagre ;Residuos industrias alimentarias. Alimentos para animales;Tabaco, sucedáneos del tabaco elaborados;Sal; azufre; tierras y piedras; yesos, cales y cementos;Minerales, escorias y cenizas;Combustibles y aceites minerales y sus productos;Productos químicos inorgánicos;Productos químicos orgánicos;Productos farmacéuticos;Abonos;Extractos curtientes, pinturas, tintas;Aceites esenciales, perfumería, cosméticos;Jabones, ceras artificiales, pastas;Materias albuminoideas, colas;Pólvoras, explosivos, fósforos;Productos fotográficos, cinematográficos;Productos diversos de las industrias químicas;Materias plásticas y manufacturas;Caucho y manufacturas;Pieles y cueros;Manufacturas de cuero, artículos de viaje, bolsos;Peletería y confecciones;Madera, carbón vegetal y manufacturas de madera;Corcho y sus manufacturas;Manufactura de espartería y cestería;Pastas de madera, desperdicios de papel o cartón;Papel, cartón y sus manufacturas;Productos editoriales, prensa, textos;Seda;Lana y pelo fino u ordinario; hilados y tejidos de crin;Algodón;Demás fibras vegetales, hilados de papel;Filamentos sintéticos o artificiales;Fibras sintéticas o artificiales discontinuas;Guata, fieltro y telas sin tejer; cordeles ,cuerdas, cordajes;Alfombras y materias textiles;Tejidos especiales, superficies textiles con pelo;Tejidos impregnados, recubiertos;Tejidos de punto;Prendas y complementos de vestir, de punto;Prendas y complementos de vestir, excepto de punto;Demás artículos textiles confeccionados;Calzado, botines, artículos análogos y partes;Artículos de sombrerería y partes;Paraguas, bastones, látigos y sus partes;Plumas, flores artificiales; manufactura de cabellos;Manufacturas de piedra, yeso, cemento, mica y análogas;Productos cerámicos;Vidrio y manufacturas;Perlas finas, piedras y metales preciosos;Fundición, hierro y acero;Manufactura de fundición, de hierro o acero;Cobre y sus manufacturas;Níquel y sus manufacturas;Aluminio y sus manufacturas;Plomo y manufacturas;Zinc y manufacturas;Estaño y manufacturas;Demás metales comunes, "cermets" y manufacturas;Herramientas y útiles, cuchillería y cubiertos;Manufacturas diversas de metales comunes;Reactores nucleares, calderas, máquinas y partes;Aparatos y material eléctrico, de grabación o imagen;Vehículos y material para vía férrea, aparatos de señalización;Vehículos automóviles, tractores, ciclos, partes y accesorios;Navegación aérea o espacial;Navegación marítima o fluvial;Instrumentos y aparatos de óptica, fotografía, cinematografía;Relojería;Instrumentos de música, partes y accesorios;Armas y municiones, sus partes y accesorios;Muebles;Juguetes, artículos para recreo, deporte; partes y accesorios;Manufacturas diversas;Objetos de arte, de colección o de antigüedad;Disposiciones de tratamiento especial;Total exportaciones
septiembre-12;42.190;1.450;9.553;382;1.278;82.213;918;58.223;123.550;422;1.412;1.059;31;87;27.813;5.305;87.865;6.045;10.652;4.310;26.784;4.543;2.814;2.981;2.392;1.347;3.207.681;11.752;13.477;35.032;3.666;9.276;46.494;11.999;3.446;73;113;32.774;120.241;9.974;12.906;7.034;251;5.569;15;4;258;32.956;11.440;0;85;5.743;54;6.516;2.926;2.780;190;2.424;4.773;9.677;22.488;30.748;8.877;4.634;256;1;20;5.225;13.283;24.737;339.154;81.160;26.300;25.708;0;16.270;74;0;18;84;6.812;3.366;36.925;38.135;0;65.423;28;0;5.005;46;4;610;13.320;1.296;19.968;2.265;940; 4.910.403 
octubre-12;32.749;1.858;14.219;402;1.497;83.430;761;90.030;159.793;416;2.081;451;60;119;35.628;3.494;77.841;7.722;8.406;4.583;30.437;2.925;5.326;6.016;3.161;992;3.594.653;11.173;15.641;39.094;5.342;8.766;53.836;13.347;5.820;100;62;34.166;133.484;17.613;15.805;6.986;148;3.297;18;4;59;36.997;12.826;0;84;5.694;3;4.676;2.164;3.038;313;2.733;5.446;7.522;30.623;38.217;9.583;4.227;266;61;3;4.893;14.509;16.598;353.274;58.732;22.746;29.233;28;13.434;666;69;0;30;7.549;3.414;40.293;51.602;12;64.682;62;33;8.300;617;2;6;16.813;3.012;23.198;20;821; 5.432.930 
noviembre-12;39.250;5.835;7.997;185;929;110.802;765;84.521;144.269;1.436;1.407;1.600;17;4;41.974;527;51.033;6.764;8.479;4.484;26.487;2.619;3.149;1.836;2.354;754;2.998.227;15.224;15.749;44.624;4.892;7.979;48.994;15.415;5.524;537;106;29.760;127.992;12.951;15.035;8.263;68;4.111;5;2;101;37.906;11.669;0;8;4.504;33;4.646;2.628;2.414;226;2.943;3.847;7.824;29.838;40.049;8.794;6.698;155;5;12;5.312;15.746;18.160;299.121;101.284;15.796;37.705;23;20.562;3.025;11;9;101;6.121;2.882;42.712;41.636;178;79.362;0;122;5.839;269;4;1.114;15.454;2.990;21.865;44;660; 4.807.338 
diciembre-12;26.473;4.602;12.664;814;1.145;69.068;1.034;77.747;166.159;580;1.725;2.305;55;89;8.926;4.370;42.670;5.422;9.791;4.063;27.016;3.401;3.409;588;1.862;9.246;3.301.863;11.439;16.049;44.314;5.577;6.616;40.320;13.253;3.517;168;136;32.733;125.344;14.095;15.025;7.343;343;4.561;10;9;285;30.562;7.849;0;16;4.655;5;4.256;2.216;3.920;67;2.739;4.726;5.030;26.990;31.173;5.551;5.858;253;10;15;5.195;11.923;18.455;320.002;84.517;21.269;31.772;22;16.079;3.139;7;1;65;7.457;3.075;47.243;51.948;19;20.342;0;163;5.982;148;53;1.881;13.471;2.173;20.419;150;541; 4.951.628 
enero-13;30.333;5.418;9.373;1.095;1.223;103.522;1.037;51.509;177.150;156;2.817;1.450;29;11;11.781;2.211;43.162;6.136;6.415;3.502;28.946;2.518;4.028;5.301;1.668;979;3.242.512;10.577;18.228;32.982;6.988;8.555;47.299;13.413;3.628;47;22;31.627;147.147;7.614;14.135;6.121;266;2.566;12;10;57;29.918;10.558;0;6;1.991;49;3.295;1.297;1.720;132;2.172;2.932;5.740;15.280;22.937;5.610;1.927;220;25;11;3.409;12.411;13.556;321.802;78.212;17.863;24.061;0;12.326;2.323;54;13;61;4.108;1.660;32.846;33.337;9;53.178;8;31;5.432;283;19;20;11.192;1.620;17.305;69;593; 4.849.196 
febrero-13;38.597;18.971;9.697;178;1.137;96.709;1.204;53.641;171.569;335;2.060;1.637;53;103;11.915;2.933;42.983;7.069;7.784;4.022;30.681;1.612;1.833;6.840;2.653;1.072;3.008.895;12.539;12.561;33.048;6.565;6.582;48.153;11.205;4.232;37;28;27.452;125.746;9.897;15.900;5.199;368;3.678;19;12;19;30.014;8.372;0;28;5.131;6;3.863;1.339;3.346;67;1.873;3.568;6.557;20.268;22.586;6.892;3.427;270;4;1;3.763;10.916;12.280;261.910;55.731;12.434;35.435;18;18.711;5.052;14;5;70;5.951;2.260;29.539;40.665;20;167.744;143;1.533;5.330;172;10;2.558;9.769;1.641;16.222;17;820; 4.667.767 
marzo-13;46.802;15.601;18.027;339;1.283;129.654;1.552;59.911;127.181;400;1.750;3.578;28;12;17.754;1.952;42.333;6.167;7.434;4.119;21.665;1.911;2.787;8.397;1.964;1.128;3.015.949;14.656;11.248;36.742;3.959;7.588;39.505;13.478;3.549;345;99;46.626;105.201;14.008;14.938;7.298;160;4.068;11;30;36;25.971;6.155;0;8;4.778;23;4.500;2.203;2.179;164;2.035;5.080;5.907;19.138;28.726;8.451;2.735;267;26;35;4.579;12.982;19.569;270.652;89.858;13.890;28.037;63;19.310;1.136;32;0;101;5.085;2.990;40.615;35.420;29;50.356;1.838;477;6.381;142;1;0;11.584;2.294;17.960;148;712; 4.617.842 
abril-13;47.492;13.007;11.273;308;1.015;165.983;1.311;104.229;152.040;1.584;6.542;1.581;115;84;28.320;4.660;47.173;7.021;10.253;4.038;31.568;2.691;2.029;8.802;2.328;1.107;3.095.552;13.752;14.030;45.571;6.131;8.205;49.796;15.760;6.073;0;133;37.359;144.120;12.750;17.428;8.797;395;3.669;21;11;78;35.701;9.123;0;6;5.002;13;3.996;2.032;2.366;199;2.289;5.358;5.905;23.901;33.771;14.077;6.483;348;25;18;4.944;15.485;21.573;260.938;79.962;15.017;29.627;93;20.545;2.993;9;5;79;6.807;2.879;44.460;48.373;98;62.669;38;230;9.982;239;23;882;10.419;2.476;21.368;40;431; 4.949.487 
mayo-13;34.713;24.394;6.318;332;1.556;139.466;1.090;80.260;168.982;3.194;1.789;2.153;154;33;27.036;326;44.732;9.046;9.370;4.115;30.566;2.688;3.698;4.854;1.455;3.160;3.494.108;14.941;14.678;50.076;6.835;9.672;53.501;18.376;4.695;193;133;39.054;146.351;11.945;18.662;8.007;359;4.711;31;41;97;32.316;9.494;0;0;6.196;0;4.635;2.348;2.729;131;2.383;4.925;7.612;26.315;33.415;8.866;4.738;349;16;32;4.514;15.780;13.567;209.377;86.963;19.654;25.370;22;17.408;1.057;40;1;172;7.103;3.435;42.746;42.807;64;144.903;3.769;322;10.352;117;11;1.346;11.508;2.394;18.498;91;633; 5.332.470 
junio-13;13.529;22.834;22.996;245;1.250;119.036;1.542;77.570;138.027;1.821;1.917;1.763;13;28;35.959;5.262;38.836;7.141;7.856;4.800;24.576;2.520;2.733;4.167;2.063;985;3.263.329;10.350;11.877;37.647;8.087;8.228;45.239;16.400;3.355;0;124;47.114;129.648;12.514;17.812;5.900;283;2.928;2;29;182;32.242;8.140;0;0;4.591;18;4.802;1.886;2.055;264;2.704;3.375;4.890;19.193;25.442;1.804;4.530;369;42;6;4.328;11.446;17.129;210.994;61.705;18.012;34.593;198;19.168;1.142;4;5;131;5.235;2.842;41.453;50.865;33;75.904;32;48;5.944;195;2;518;11.734;2.569;17.085;96;557; 4.870.839 
julio-13;10.417;8.380;8.625;335;2.115;101.302;1.206;77.350;159.759;2;2.861;2.540;118;274;33.246;2.710;47.655;7.919;9.592;4.539;28.112;2.175;3.138;5.172;2.186;1.390;3.092.261;11.136;22.847;42.939;8.349;8.909;52.359;15.748;4.398;41;252;46.601;133.846;7.472;19.756;6.849;233;3.760;17;27;187;38.663;12.089;0;33;5.078;14;4.285;2.038;2.258;159;2.665;6.310;5.537;21.778;28.321;8.885;3.146;194;12;0;4.054;13.223;15.214;171.275;58.643;20.476;25.350;4;16.622;484;30;3;85;5.357;4.386;37.205;46.959;90;34.797;1.491;66;12.441;433;0;1.304;13.928;2.729;21.710;80;1.288; 4.652.297 
agosto-13;19.297;12.285;18.239;1.394;854;129.861;1.260;40.390;169.040;53;2.497;3.073;61;18;27.703;4.311;50.743;7.271;9.763;5.431;31.051;2.315;2.071;7.861;2.452;284;3.523.906;10.748;14.681;35.874;8.432;9.287;46.368;13.996;3.577;0;86;50.972;106.468;10.793;17.906;6.902;453;3.507;8;51;55;32.761;6.718;0;1;3.156;12;4.637;1.218;1.650;188;2.388;4.110;4.821;21.843;25.890;7.008;3.516;331;6;10;4.478;11.374;13.925;127.586;68.503;10.458;25.024;19;15.880;1.680;24;37;62;6.743;3.014;35.855;39.905;0;44.559;0;35;5.160;92;2;576;10.460;1.043;16.034;37;1.229; 4.977.706 
septiembre-13;18.739;21.501;8.246;7.375;1.540;96.774;1.284;39.037;152.688;698;3.063;1.888;32;28;18.457;3.260;73.306;7.809;10.390;3.926;25.920;2.318;3.625;5.057;2.194;15;3.296.908;12.666;16.529;39.475;7.260;8.764;44.490;18.726;5.816;0;34;50.737;149.759;8.366;13.648;5.165;297;3.341;40;8;233;31.173;8.836;0;2;4.535;17;3.762;2.008;2.204;269;2.426;3.937;6.313;20.401;27.782;9.083;4.609;372;82;35;4.946;12.801;15.783;177.265;67.478;13.512;35.129;36;16.494;1.854;0;0;184;5.988;3.689;40.801;37.042;33;53.401;113;210;5.696;197;2;543;11.969;1.235;23.188;376;755; 4.849.996 
octubre-13;21.982;24.647;13.968;7.492;665;85.105;1.134;71.498;152.603;4;3.011;1.653;71;22;27.441;2.804;58.371;9.426;15.679;5.289;26.915;3.157;4.018;3.096;2.000;161;3.208.410;7.878;18.404;50.485;9.577;9.360;54.559;18.666;4.974;0;52;61.785;146.913;8.151;16.832;7.752;387;4.629;9;22;483;37.438;7.648;0;2;7.112;16;4.587;2.508;1.932;126;2.582;3.712;8.389;24.859;34.469;4.200;5.100;237;16;6;6.082;14.701;19.505;152.801;60.297;16.374;26.625;23;19.358;2.847;70;7;47;5.608;3.610;48.628;35.115;0;51.097;1.548;5.580;9.308;153;2;50;13.570;3.275;24.127;57;1.039; 4.837.983 
noviembre-13;6.623;24.394;13.621;8.338;1.208;95.475;1.160;75.566;173.175;1.168;2.440;2.150;61;38;19.331;8.152;78.885;6.828;8.972;4.727;22.549;3.598;2.689;1.709;1.427;2.229;3.382.789;14.139;11.506;47.137;6.036;8.093;43.414;16.187;5.910;0;48;45.657;127.218;7.817;14.834;6.976;351;3.325;5;17;130;32.818;8.303;0;0;3.997;9;4.708;2.066;1.901;237;2.152;4.049;5.841;22.788;32.931;8.030;7.016;248;5;21;5.042;11.998;12.680;157.319;55.803;16.477;23.373;32;15.881;2.185;39;15;116;6.931;3.407;41.848;33.923;108;62.883;1.237;1.116;9.474;379;7;1.341;14.171;3.171;21.886;128;475; 4.948.665 
diciembre-13;5.565;15.793;9.013;8.729;1.394;81.765;1.619;96.415;191.779;2.334;2.065;1.338;41;22;11.587;3.666;81.783;9.917;12.385;4.621;24.380;2.944;4.332;5.940;1.722;96;3.658.324;10.142;12.887;45.284;8.389;8.187;40.192;15.935;5.058;0;37;50.525;138.802;6.739;14.736;8.345;350;2.813;9;51;93;32.811;7.273;0;0;3.313;0;4.069;1.563;1.567;201;2.496;3.894;6.057;18.951;27.747;3.715;4.342;157;3;24;5.930;9.286;20.983;185.403;63.836;23.031;26.159;35;18.248;196;24;2;83;4.674;3.294;41.305;38.433;0;60.192;71;767;6.189;116;3;754;11.185;2.326;22.606;95;570; 5.272.122 
enero-14;2.462;20.538;10.303;1.446;1.412;108.713;1.691;76.813;142.634;626;6.858;2.580;14;0;12.340;2.580;55.512;4.787;5.421;4.057;23.321;725;2.020;2.712;2.020;225;3.514.768;14.673;17.433;27.577;9.993;6.480;29.208;11.737;3.494;0;153;32.717;110.753;3.909;17.451;4.717;422;4.060;1;16;72;28.218;6.606;1;5;2.320;25;3.123;2.046;1.535;175;1.356;4.522;3.089;15.315;19.680;3.531;1.885;279;7;13;3.157;10.903;13.232;132.163;63.941;16.192;23.505;2;12.852;3.086;72;3;41;4.982;2.087;35.059;30.741;20;15.784;759;263;7.377;104;38;1.113;6.841;1.734;27.048;17;548; 4.808.832 
febrero-14;3.128;8.298;4.701;584;588;127.355;1.610;96.499;202.636;179;2.335;3.337;92;12;16.847;3.812;58.180;10.492;13.389;4.673;21.723;1.202;2.387;5.029;971;37;2.777.860;8.498;9.616;33.094;16.621;7.469;44.904;13.048;6.818;103;43;31.771;118.477;6.504;15.393;5.652;239;3.786;3;16;109;30.981;6.115;0;1;3.371;17;4.316;1.182;1.314;191;1.976;4.064;4.010;15.480;25.164;4.160;2.567;181;24;13;3.788;9.986;14.503;145.861;51.773;18.444;20.861;29;15.930;1.417;9;3;103;4.121;3.200;47.974;35.379;84;55.363;926;4.561;5.918;311;0;165;7.305;2.060;24.921;100;1.099; 4.271.442 
marzo-14;3.083;3.020;12.877;2.833;1.758;124.838;1.571;75.099;153.517;69;4.535;2.141;74;112;33.963;2.277;64.006;13.233;9.213;3.831;26.100;2.577;3.066;6.574;1.695;395;2.892.045;10.168;12.999;35.980;11.994;8.380;38.787;14.612;2.278;107;123;38.881;132.712;9.495;20.277;6.487;699;5.400;11;58;48;27.143;10.389;0;131;3.011;1;4.851;1.306;2.666;242;2.479;4.685;6.819;17.519;24.685;2.806;2.869;176;3;1;4.187;9.271;20.671;182.147;51.982;13.346;26.744;0;18.715;2.458;37;0;95;6.417;1.900;35.882;36.721;18;51.431;58;3.659;6.662;149;4;415;10.050;1.958;16.562;288;575; 4.408.181 
abril-14;1.024;1.026;20.173;181;1.420;118.332;1.852;75.385;224.407;6.839;2.849;2.231;91;114;39.414;2.583;68.689;10.429;12.821;3.484;26.314;1.777;4.464;6.118;1.183;2.296;2.795.104;12.565;16.330;38.725;14.577;8.563;41.495;18.718;4.650;52;72;35.638;116.505;8.923;17.809;6.121;348;3.755;22;27;138;26.837;7.825;0;9;2.796;54;4.999;1.634;1.637;98;2.141;4.906;4.809;19.142;25.318;7.340;3.077;279;5;10;3.420;7.057;18.054;139.512;43.332;14.255;18.349;29;19.400;1.541;36;7;90;5.290;3.062;39.406;28.282;26;50.621;611;424;7.009;147;1;299;9.091;1.742;16.625;57;351; 4.316.676 
mayo-14;6.123;2.142;16.616;197;1.945;171.118;1.441;131.717;213.124;8.232;2.340;1.751;71;114;51.230;2.131;55.205;10.173;10.942;4.525;27.154;2.903;3.674;3.702;2.742;2.442;3.776.531;11.922;19.220;36.207;19.837;9.573;37.763;21.629;2.794;0;23;46.315;124.860;6.810;17.253;7.325;195;4.668;6;54;289;31.545;9.553;0;0;3.897;57;4.823;1.904;2.732;92;2.663;4.048;6.577;19.426;26.335;9.847;4.885;137;4;36;5.394;10.425;23.192;143.090;75.615;21.084;23.428;16;16.760;1.307;49;0;105;5.757;3.062;37.854;41.685;195;42.140;68;396;6.949;135;6;322;9.587;3.370;16.954;306;1.025; 5.495.867 
junio-14;9.246;1.587;8.863;223;664;136.780;760;97.873;161.248;577;6.635;2.243;179;216;49.533;3.496;55.060;11.907;12.572;4.180;23.753;1.962;2.278;7.503;1.450;367;3.219.859;10.776;14.561;42.136;4.981;6.608;36.279;16.453;3.438;0;32;42.962;125.770;6.436;17.470;6.531;542;3.117;18;68;52;26.384;5.734;0;0;3.162;14;4.922;1.480;2.002;91;2.063;4.645;5.865;17.229;22.264;1.752;2.860;198;4;9;3.870;9.063;16.424;138.578;68.438;15.825;20.561;0;15.127;581;102;4;64;4.758;2.943;25.662;37.089;41;47.056;500;911;6.449;176;5;175;8.247;1.346;19.040;1.356;505; 4.704.814 
julio-14;7.342;1.671;17.791;388;1.797;132.805;1.585;60.771;229.475;696;5.709;2.996;347;46;44.681;1.640;60.555;14.202;12.019;5.142;31.250;2.726;3.355;3.231;3.602;232;3.295.818;15.622;14.511;53.066;9.588;9.071;43.262;20.774;8.674;193;46;42.894;167.491;9.001;23.125;8.362;368;5.833;12;59;38;35.128;8.177;0;0;2.226;62;5.737;1.840;1.482;147;3.229;7.799;7.169;18.469;28.606;11.099;3.262;223;2;2;5.993;14.554;26.514;156.463;78.270;15.202;27.131;12;17.358;897;19;8;119;6.405;3.399;43.918;48.125;171;52.431;3.432;299;7.165;137;22;83;11.767;2.845;16.251;254;1.165; 5.048.930 
agosto-14;10.215;1.577;17.001;1.608;1.252;84.902;1.295;63.112;218.585;34;1.976;2.108;209;24;29.071;4.040;92.555;14.272;27.358;4.671;24.687;1.478;2.703;4.522;1.882;173;3.222.883;12.863;15.131;52.944;5.688;9.799;46.283;17.662;15.452;0;43;37.641;145.388;6.412;14.821;5.589;447;6.212;4;25;38;33.133;5.800;0;0;3.588;1;5.083;1.506;1.526;232;2.207;4.939;5.576;17.476;25.407;8.336;3.553;258;5;15;3.962;11.409;21.092;129.954;74.158;11.046;24.546;12;17.708;128;43;2;177;6.452;3.158;45.305;34.648;152;40.244;160;6.651;6.990;175;1;35;8.731;2.199;17.095;230;1.348; 4.813.091 
septiembre-14;2.861;1.854;21.788;2.140;1.101;93.769;829;73.320;216.896;1.265;3.335;2.628;269;29;29.744;7.040;93.815;12.916;19.956;4.818;24.469;2.929;2.884;1.110;1.720;55;3.400.175;8.891;11.035;48.469;6.596;9.798;42.388;18.766;5.070;1;40;45.324;167.165;11.073;20.284;6.660;505;4.783;9;62;1.052;26.921;6.615;0;1;4.912;59;4.803;1.665;1.478;143;2.883;3.880;6.887;15.811;22.707;6.543;3.632;216;25;6;4.493;13.522;20.737;171.207;82.341;11.427;19.059;0;18.156;308;18;7;137;5.956;3.237;35.582;46.927;51;62.066;1.424;715;7.500;119;1;11;11.095;2.366;16.386;675;850; 5.077.247 
octubre-14;2.813;2.356;16.068;485;1.976;101.413;736;46.480;252.496;1.001;2.872;1.410;235;81;13.132;4.930;73.510;10.349;18.157;4.326;27.110;2.499;3.152;1.062;2.174;7.487;2.706.863;9.951;11.222;57.627;4.968;9.365;41.315;16.822;4.949;0;41;39.102;151.437;8.647;17.319;7.271;393;4.489;9;39;52;28.000;6.781;0;0;7.124;15;5.429;2.423;1.740;158;2.554;5.810;5.294;20.210;32.282;4.919;5.299;307;2;19;4.418;13.034;21.562;167.284;55.816;12.140;18.292;23;17.870;1.045;131;2;107;6.472;3.412;50.034;42.029;543;45.529;36;60;8.686;134;17;534;11.188;3.062;19.420;378;461; 4.322.278 
noviembre-14;3.708;3.555;17.095;2.735;1.030;99.458;706;45.172;267.402;1.180;1.732;2.315;144;81;16.350;4.472;89.304;21.967;11.468;4.632;27.354;3.859;3.255;3.118;1.549;7.120;2.237.363;11.506;10.490;51.326;15.322;8.350;40.679;17.105;6.632;0;48;37.369;115.530;6.950;19.003;6.727;603;4.076;26;49;36;27.603;6.341;0;2;4.214;82;4.315;1.759;1.313;91;2.295;4.329;5.255;16.584;30.666;7.258;5.104;166;4;15;4.274;10.784;23.758;122.895;58.910;12.004;22.672;0;16.018;360;24;17;282;6.144;3.528;58.590;32.048;141;35.806;2.402;38;8.454;139;16;0;11.456;2.352;13.557;356;315; 3.794.686 
diciembre-14;6.320;2.399;11.847;391;1.751;86.626;723;76.525;244.052;1.213;2.268;1.704;165;22;11.616;5.047;53.163;11.198;13.803;3.979;21.029;4.994;2.775;9.475;2.773;71;2.160.978;9.066;13.292;47.065;13.420;9.266;41.122;18.090;5.707;61;32;54.523;140.849;5.682;15.863;10.746;489;4.272;10;31;0;24.028;7.929;0;13;3.384;49;6.020;1.473;2.113;150;2.222;5.717;5.848;16.041;28.409;5.640;3.801;285;2;1;5.243;13.673;18.652;209.913;67.931;14.844;23.918;61;15.273;287;110;1;70;6.093;3.441;37.279;45.597;242;51.669;395;1.164;8.128;143;4;91;13.092;2.655;13.728;124;1.271; 3.794.711 
enero-15;5.830;1.047;14.014;333;1.196;118.788;1.499;65.500;288.671;898;2.179;2.560;138;1;12.538;3.665;49.613;6.788;8.840;4.058;28.274;1.670;1.487;1.378;1.712;534;1.564.542;8.936;10.033;40.647;8.902;7.002;30.800;11.242;5.373;0;14;25.569;124.536;6.028;17.581;3.702;146;3.484;12;20;54;27.332;5.093;0;1;1.356;19;3.348;1.066;980;85;1.267;4.153;767;12.421;20.143;4.230;1.617;116;27;4;2.111;7.343;12.182;106.959;61.687;16.074;21.531;0;14.768;502;8;0;94;3.779;2.013;22.053;28.933;22;8.961;140;141;6.814;144;2;0;6.610;1.909;15.631;37;665; 2.916.976 
febrero-15;5.157;2.041;13.605;221;1.582;114.441;1.145;89.153;251.209;99;2.309;2.287;60;10;16.544;1.273;74.476;10.105;9.152;3.686;24.997;2.254;3.120;3.863;1.673;0;1.787.639;6.741;13.760;37.439;5.385;8.445;45.214;16.715;4.555;0;26;35.674;112.432;6.049;19.359;5.220;680;2.804;51;23;183;19.707;5.377;0;2;2.484;24;4.442;1.337;859;135;1.985;4.481;4.244;14.448;20.900;6.656;2.653;100;0;0;3.632;9.316;12.718;43.194;22.505;13.888;20.736;23;19.976;142;32;5;49;5.383;2.393;40.127;42.497;40;53.957;2;161;12.532;63;0;0;6.965;1.923;15.111;95;805; 3.160.957 
marzo-15;2.885;1.819;6.095;407;939;148.015;2.497;93.698;211.129;2.514;1.619;3.329;61;69;28.167;2.924;49.242;8.259;13.093;3.661;24.133;3.370;1.992;9.835;2.604;78;2.008.364;4.662;9.486;44.846;11.675;7.560;36.224;14.091;4.902;63;40;26.289;102.898;5.994;15.716;6.407;903;2.462;24;56;41;18.710;5.388;0;0;2.434;50;3.851;1.091;1.395;115;1.827;4.542;4.180;14.969;26.579;3.165;4.526;313;14;26;3.019;6.242;13.883;109.769;84.614;11.693;18.646;0;22.315;142;1;18;91;4.778;2.789;35.904;37.559;162;56.780;10;51;7.520;271;0;887;7.940;3.198;14.525;65;758; 3.461.944 
abril-15;5.386;1.256;10.792;400;1.583;111.675;1.260;107.938;182.545;7.642;1.439;1.664;199;14;33.448;1.351;51.676;13.017;12.026;4.927;27.818;2.718;2.800;5.600;1.935;47;1.769.223;9.574;12.864;46.380;15.685;10.341;38.840;14.895;5.190;0;13;31.375;129.003;9.065;17.014;7.130;579;4.404;17;10;201;25.932;5.923;0;1;3.607;19;5.907;1.462;1.099;137;2.558;5.487;7.508;16.081;29.062;7.320;3.918;139;7;1;2.922;10.683;15.231;128.589;32.678;9.506;19.464;0;16.287;129;5;5;154;7.026;2.908;39.595;35.520;385;28.612;50;860;7.650;274;14;75;9.689;1.940;19.635;88;606; 3.219.706 
mayo-15;3.036;1.562;6.597;337;1.792;145.782;938;72.664;194.717;2.523;1.401;1.048;98;93;43.167;1.957;43.515;10.404;9.859;4.500;26.405;1.945;3.456;1.708;2.727;7.886;1.948.457;7.579;15.793;39.038;18.843;8.109;37.482;18.608;5.454;0;30;55.783;131.456;8.461;15.238;6.641;975;3.614;7;33;89;30.766;7.265;0;0;3.010;114;5.611;1.431;1.195;147;1.877;4.302;6.340;15.211;25.433;7.701;3.967;129;13;0;3.512;10.808;14.882;83.754;31.682;15.449;23.544;14;22.214;1.251;11;48;34;6.607;3.303;35.198;42.569;620;18.519;2.031;140;10.126;280;6;33;8.701;1.403;17.162;292;574; 3.381.084 
junio-15;423;1.735;14.488;520;817;96.687;1.205;74.870;160.585;1.778;2.182;2.456;175;45;25.248;207;38.825;7.204;8.287;4.887;23.620;1.853;3.461;3.374;1.907;209;1.779.805;8.039;11.348;41.750;21.077;9.241;36.644;17.235;5.231;0;25;42.315;127.191;8.616;14.384;7.178;1.182;3.950;10;21;126;25.826;6.407;0;0;3.102;47;4.502;1.185;2.141;109;2.055;3.977;5.944;15.723;25.269;4.473;2.604;151;175;6;3.416;7.677;13.207;143.783;41.651;17.832;25.133;21;18.246;536;30;7;84;4.944;2.637;37.313;36.821;40;107.537;85;1.081;9.622;157;9;470;9.531;2.545;16.103;75;700; 3.217.408 
julio-15;4.479;3.630;19.744;3.881;1.593;110.722;1.206;52.353;239.676;103;1.511;1.743;149;35;57.370;174;46.157;10.001;9.913;6.057;23.472;2.536;3.352;4.409;2.472;7.904;1.539.580;8.084;11.071;43.346;12.613;9.657;40.270;18.849;4.352;4;28;69.852;124.287;7.343;12.572;5.631;638;4.341;47;27;111;27.982;7.259;0;0;2.369;59;5.432;577;1.211;82;2.179;4.644;5.364;15.474;30.547;5.783;2.684;216;9;38;4.838;10.659;16.599;122.843;53.565;12.240;18.717;1;16.771;670;6;42;1;6.637;3.083;31.502;44.035;46;21.881;27;68;7.451;280;63;207;10.580;1.597;18.102;117;1.895; 3.043.778 
